path,id,fitted_entries,method,resolution,contourLevel,pdb_rsync,emdb_rsync,map_found,pdb_found,map_path,pdb_path,subunit_count
/work/mzumbado/biostructure/em/dataset/header/emd-0838-v19.xml,emd-0838,6l62,singleParticle,7.2,0.02,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6l62.ent.gz,rsync.rcsb.org::emdb/structures/EMD-0838/map/emd_0838.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_0838.map,/work/mzumbado/biostructure/em/dataset/models/pdb6l62.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-0840-v19.xml,emd-0840,6l6z,helical,6.09,0.0128,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6l6z.ent.gz,rsync.rcsb.org::emdb/structures/EMD-0840/map/emd_0840.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_0840.map,/work/mzumbado/biostructure/em/dataset/models/pdb6l6z.ent,8
/work/mzumbado/biostructure/em/dataset/header/emd-0876-v19.xml,emd-0876,6lfg,singleParticle,9.58,1.8,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6lfg.ent.gz,rsync.rcsb.org::emdb/structures/EMD-0876/map/emd_0876.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_0876.map,/work/mzumbado/biostructure/em/dataset/models/pdb6lfg.ent,8
/work/mzumbado/biostructure/em/dataset/header/emd-0900-v19.xml,emd-0900,6lhv,singleParticle,4.59,0.034,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6lhv.ent.gz,rsync.rcsb.org::emdb/structures/EMD-0900/map/emd_0900.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_0900.map,/work/mzumbado/biostructure/em/dataset/models/pdb6lhv.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-0901-v19.xml,emd-0901,6lhw,singleParticle,4.84,0.0266,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6lhw.ent.gz,rsync.rcsb.org::emdb/structures/EMD-0901/map/emd_0901.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_0901.map,/work/mzumbado/biostructure/em/dataset/models/pdb6lhw.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-0932-v19.xml,emd-0932,6lnt,singleParticle,8.0,1.65,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6lnt.ent.gz,rsync.rcsb.org::emdb/structures/EMD-0932/map/emd_0932.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_0932.map,/work/mzumbado/biostructure/em/dataset/models/pdb6lnt.ent,12
/work/mzumbado/biostructure/em/dataset/header/emd-0933-v19.xml,emd-0933,6lnu,singleParticle,9.0,1.85,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6lnu.ent.gz,rsync.rcsb.org::emdb/structures/EMD-0933/map/emd_0933.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_0933.map,/work/mzumbado/biostructure/em/dataset/models/pdb6lnu.ent,6
/work/mzumbado/biostructure/em/dataset/header/emd-0946-v19.xml,emd-0946,6lqi,singleParticle,4.5,0.015,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6lqi.ent.gz,rsync.rcsb.org::emdb/structures/EMD-0946/map/emd_0946.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_0946.map,/work/mzumbado/biostructure/em/dataset/models/pdb6lqi.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-0979-v19.xml,emd-0979,6lu9,singleParticle,8.8,0.316,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6lu9.ent.gz,rsync.rcsb.org::emdb/structures/EMD-0979/map/emd_0979.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_0979.map,/work/mzumbado/biostructure/em/dataset/models/pdb6lu9.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-10046-v19.xml,emd-10046,6rwy,singleParticle,5.11,0.05,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6rwy.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10046/map/emd_10046.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10046.map,/work/mzumbado/biostructure/em/dataset/models/pdb6rwy.ent,33
/work/mzumbado/biostructure/em/dataset/header/emd-10060-v19.xml,emd-10060,6rza,singleParticle,4.5,0.022,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6rza.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10060/map/emd_10060.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10060.map,/work/mzumbado/biostructure/em/dataset/models/pdb6rza.ent,5
/work/mzumbado/biostructure/em/dataset/header/emd-10081-v19.xml,emd-10081,6s1n,singleParticle,4.86,0.014,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6s1n.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10081/map/emd_10081.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10081.map,/work/mzumbado/biostructure/em/dataset/models/pdb6s1n.ent,9
/work/mzumbado/biostructure/em/dataset/header/emd-10082-v19.xml,emd-10082,6s1o,singleParticle,8.1,0.006999999999999999,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6s1o.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10082/map/emd_10082.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10082.map,/work/mzumbado/biostructure/em/dataset/models/pdb6s1o.ent,9
/work/mzumbado/biostructure/em/dataset/header/emd-10089-v19.xml,emd-10089,6s2f,singleParticle,5.8,0.05,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6s2f.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10089/map/emd_10089.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10089.map,/work/mzumbado/biostructure/em/dataset/models/pdb6s2f.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-10132-v19.xml,emd-10132,6sb0,singleParticle,5.5,0.018000000000000002,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6sb0.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10132/map/emd_10132.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10132.map,/work/mzumbado/biostructure/em/dataset/models/pdb6sb0.ent,12
/work/mzumbado/biostructure/em/dataset/header/emd-10133-v19.xml,emd-10133,6sb2,singleParticle,6.2,0.018000000000000002,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6sb2.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10133/map/emd_10133.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10133.map,/work/mzumbado/biostructure/em/dataset/models/pdb6sb2.ent,10
/work/mzumbado/biostructure/em/dataset/header/emd-10135-v19.xml,emd-10135,6sb5,singleParticle,5.0,0.048,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6sb5.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10135/map/emd_10135.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10135.map,/work/mzumbado/biostructure/em/dataset/models/pdb6sb5.ent,16
/work/mzumbado/biostructure/em/dataset/header/emd-1015-v19.xml,emd-1015,1dyl,singleParticle,9.0,9460.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb1dyl.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1015/map/emd_1015.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1015.map,/work/mzumbado/biostructure/em/dataset/models/pdb1dyl.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-10188-v19.xml,emd-10188,6sgy,singleParticle,4.6,0.03,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6sgy.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10188/map/emd_10188.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10188.map,/work/mzumbado/biostructure/em/dataset/models/pdb6sgy.ent,2
/work/mzumbado/biostructure/em/dataset/header/emd-10194-v19.xml,emd-10194,6sh5,singleParticle,4.6,0.01,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6sh5.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10194/map/emd_10194.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10194.map,/work/mzumbado/biostructure/em/dataset/models/pdb6sh5.ent,7
/work/mzumbado/biostructure/em/dataset/header/emd-10210-v19.xml,emd-10210,6sih,singleParticle,4.7,6.9,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6sih.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10210/map/emd_10210.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10210.map,/work/mzumbado/biostructure/em/dataset/models/pdb6sih.ent,10
/work/mzumbado/biostructure/em/dataset/header/emd-10266-v19.xml,emd-10266,6so5,singleParticle,5.5,0.056,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6so5.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10266/map/emd_10266.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10266.map,/work/mzumbado/biostructure/em/dataset/models/pdb6so5.ent,6
/work/mzumbado/biostructure/em/dataset/header/emd-10294-v19.xml,emd-10294,6srs,singleParticle,4.6,0.005,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6srs.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10294/map/emd_10294.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10294.map,/work/mzumbado/biostructure/em/dataset/models/pdb6srs.ent,38
/work/mzumbado/biostructure/em/dataset/header/emd-10338-v19.xml,emd-10338,6sxb,singleParticle,7.9,0.5,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6sxb.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10338/map/emd_10338.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10338.map,/work/mzumbado/biostructure/em/dataset/models/pdb6sxb.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-10351-v19.xml,emd-10351,6sza,singleParticle,6.0,0.45,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6sza.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10351/map/emd_10351.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10351.map,/work/mzumbado/biostructure/em/dataset/models/pdb6sza.ent,6
/work/mzumbado/biostructure/em/dataset/header/emd-10352-v19.xml,emd-10352,6szb,singleParticle,7.0,0.014,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6szb.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10352/map/emd_10352.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10352.map,/work/mzumbado/biostructure/em/dataset/models/pdb6szb.ent,6
/work/mzumbado/biostructure/em/dataset/header/emd-10373-v19.xml,emd-10373,6t34,helical,5.2,0.03,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6t34.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10373/map/emd_10373.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10373.map,/work/mzumbado/biostructure/em/dataset/models/pdb6t34.ent,38
/work/mzumbado/biostructure/em/dataset/header/emd-10392-v19.xml,emd-10392,6t7b,singleParticle,5.1,0.055,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6t7b.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10392/map/emd_10392.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10392.map,/work/mzumbado/biostructure/em/dataset/models/pdb6t7b.ent,11
/work/mzumbado/biostructure/em/dataset/header/emd-10422-v19.xml,emd-10422,6ta4,helical,6.1,0.0125,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6ta4.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10422/map/emd_10422.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10422.map,/work/mzumbado/biostructure/em/dataset/models/pdb6ta4.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-10464-v19.xml,emd-10464,6td6,singleParticle,4.76,2.3,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6td6.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10464/map/emd_10464.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10464.map,/work/mzumbado/biostructure/em/dataset/models/pdb6td6.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-10529-v19.xml,emd-10529,6tmw,singleParticle,5.91,0.1,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6tmw.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10529/map/emd_10529.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10529.map,/work/mzumbado/biostructure/em/dataset/models/pdb6tmw.ent,14
/work/mzumbado/biostructure/em/dataset/header/emd-10530-v19.xml,emd-10530,6tmx,singleParticle,5.8,0.11,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6tmx.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10530/map/emd_10530.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10530.map,/work/mzumbado/biostructure/em/dataset/models/pdb6tmx.ent,14
/work/mzumbado/biostructure/em/dataset/header/emd-10621-v19.xml,emd-10621,6xty,singleParticle,6.77,0.4,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6xty.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10621/map/emd_10621.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10621.map,/work/mzumbado/biostructure/em/dataset/models/pdb6xty.ent,14
/work/mzumbado/biostructure/em/dataset/header/emd-10689-v19.xml,emd-10689,6y53,singleParticle,7.1,0.013,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6y53.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10689/map/emd_10689.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10689.map,/work/mzumbado/biostructure/em/dataset/models/pdb6y53.ent,19
/work/mzumbado/biostructure/em/dataset/header/emd-10698-v19.xml,emd-10698,6y5i,singleParticle,5.5,0.5,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6y5i.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10698/map/emd_10698.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10698.map,/work/mzumbado/biostructure/em/dataset/models/pdb6y5i.ent,15
/work/mzumbado/biostructure/em/dataset/header/emd-10699-v19.xml,emd-10699,6y5j,singleParticle,5.6,0.6,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6y5j.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10699/map/emd_10699.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10699.map,/work/mzumbado/biostructure/em/dataset/models/pdb6y5j.ent,12
/work/mzumbado/biostructure/em/dataset/header/emd-1087-v19.xml,emd-1087,2i68,twoDCrystal,7.5,59.7,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb2i68.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1087/map/emd_1087.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1087.map,/work/mzumbado/biostructure/em/dataset/models/pdb2i68.ent,2
/work/mzumbado/biostructure/em/dataset/header/emd-1088-v19.xml,emd-1088,3b5u,helical,9.5,430.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3b5u.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1088/map/emd_1088.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1088.map,/work/mzumbado/biostructure/em/dataset/models/pdb3b5u.ent,14
/work/mzumbado/biostructure/em/dataset/header/emd-10925-v19.xml,emd-10925,6ytx,singleParticle,6.23,0.012,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6ytx.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10925/map/emd_10925.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10925.map,/work/mzumbado/biostructure/em/dataset/models/pdb6ytx.ent,11
/work/mzumbado/biostructure/em/dataset/header/emd-10951-v19.xml,emd-10951,6yvu,singleParticle,7.5,0.05,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6yvu.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10951/map/emd_10951.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10951.map,/work/mzumbado/biostructure/em/dataset/models/pdb6yvu.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-10952-v19.xml,emd-10952,6yvv,singleParticle,7.5,0.0135,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6yvv.ent.gz,rsync.rcsb.org::emdb/structures/EMD-10952/map/emd_10952.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_10952.map,/work/mzumbado/biostructure/em/dataset/models/pdb6yvv.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-11042-v19.xml,emd-11042,6z2k,singleParticle,4.5,0.01,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6z2k.ent.gz,rsync.rcsb.org::emdb/structures/EMD-11042/map/emd_11042.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_11042.map,/work/mzumbado/biostructure/em/dataset/models/pdb6z2k.ent,12
/work/mzumbado/biostructure/em/dataset/header/emd-1114-v19.xml,emd-1114,1z7z,singleParticle,8.0,101.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb1z7z.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1114/map/emd_1114.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1114.map,/work/mzumbado/biostructure/em/dataset/models/pdb1z7z.ent,6
/work/mzumbado/biostructure/em/dataset/header/emd-1116-v19.xml,emd-1116,1yxn,singleParticle,8.7,1.49,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb1yxn.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1116/map/emd_1116.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1116.map,/work/mzumbado/biostructure/em/dataset/models/pdb1yxn.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-1120-v19.xml,emd-1120,1yxn,singleParticle,7.9,10.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb1yxn.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1120/map/emd_1120.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1120.map,/work/mzumbado/biostructure/em/dataset/models/pdb1yxn.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-1121-v19.xml,emd-1121,1z8y,singleParticle,9.0,138.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb1z8y.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1121/map/emd_1121.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1121.map,/work/mzumbado/biostructure/em/dataset/models/pdb1z8y.ent,20
/work/mzumbado/biostructure/em/dataset/header/emd-1125-v19.xml,emd-1125,1ysh,singleParticle,9.5,0.000155,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb1ysh.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1125/map/emd_1125.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1125.map,/work/mzumbado/biostructure/em/dataset/models/pdb1ysh.ent,6
/work/mzumbado/biostructure/em/dataset/header/emd-1133-v19.xml,emd-1133,1xyr,singleParticle,9.6,140.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb1xyr.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1133/map/emd_1133.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1133.map,/work/mzumbado/biostructure/em/dataset/models/pdb1xyr.ent,7
/work/mzumbado/biostructure/em/dataset/header/emd-1136-v19.xml,emd-1136,1xyr,singleParticle,8.7,194.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb1xyr.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1136/map/emd_1136.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1136.map,/work/mzumbado/biostructure/em/dataset/models/pdb1xyr.ent,7
/work/mzumbado/biostructure/em/dataset/header/emd-1178-v19.xml,emd-1178,2c9f,singleParticle,9.3,91.9,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb2c9f.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1178/map/emd_1178.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1178.map,/work/mzumbado/biostructure/em/dataset/models/pdb2c9f.ent,10
/work/mzumbado/biostructure/em/dataset/header/emd-1180-v19.xml,emd-1180,2c7c,singleParticle,7.7,0.608,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb2c7c.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1180/map/emd_1180.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1180.map,/work/mzumbado/biostructure/em/dataset/models/pdb2c7c.ent,21
/work/mzumbado/biostructure/em/dataset/header/emd-1181-v19.xml,emd-1181,2c7d,singleParticle,8.7,1.9,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb2c7d.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1181/map/emd_1181.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1181.map,/work/mzumbado/biostructure/em/dataset/models/pdb2c7d.ent,21
/work/mzumbado/biostructure/em/dataset/header/emd-1202-v19.xml,emd-1202,2cgt,singleParticle,8.2,0.452,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb2cgt.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1202/map/emd_1202.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1202.map,/work/mzumbado/biostructure/em/dataset/models/pdb2cgt.ent,21
/work/mzumbado/biostructure/em/dataset/header/emd-1217-v19.xml,emd-1217,2go5,singleParticle,7.4,0.173,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb2go5.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1217/map/emd_1217.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1217.map,/work/mzumbado/biostructure/em/dataset/models/pdb2go5.ent,9
/work/mzumbado/biostructure/em/dataset/header/emd-1261-v19.xml,emd-1261,2j28,singleParticle,9.5,0.7040000000000001,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb2j28.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1261/map/emd_1261.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1261.map,/work/mzumbado/biostructure/em/dataset/models/pdb2j28.ent,34
/work/mzumbado/biostructure/em/dataset/header/emd-1263-v19.xml,emd-1263,2j28,singleParticle,9.1,1.28,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb2j28.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1263/map/emd_1263.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1263.map,/work/mzumbado/biostructure/em/dataset/models/pdb2j28.ent,34
/work/mzumbado/biostructure/em/dataset/header/emd-1264-v19.xml,emd-1264,2j37,singleParticle,8.7,0.0602,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb2j37.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1264/map/emd_1264.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1264.map,/work/mzumbado/biostructure/em/dataset/models/pdb2j37.ent,8
/work/mzumbado/biostructure/em/dataset/header/emd-1285-v19.xml,emd-1285,2noq,singleParticle,7.3,2.76,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb2noq.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1285/map/emd_1285.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1285.map,/work/mzumbado/biostructure/em/dataset/models/pdb2noq.ent,8
/work/mzumbado/biostructure/em/dataset/header/emd-1315-v19.xml,emd-1315,2om7,singleParticle,7.3,1820.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb2om7.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1315/map/emd_1315.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1315.map,/work/mzumbado/biostructure/em/dataset/models/pdb2om7.ent,14
/work/mzumbado/biostructure/em/dataset/header/emd-1340-v19.xml,emd-1340,2p4n,singleParticle,9.0,0.0766,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb2p4n.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1340/map/emd_1340.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1340.map,/work/mzumbado/biostructure/em/dataset/models/pdb2p4n.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-1343-v19.xml,emd-1343,2p8x,singleParticle,9.7,77.7,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb2p8x.ent.gz,rsync.rcsb.org::emdb/structures/EMD-1343/map/emd_1343.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_1343.map,/work/mzumbado/biostructure/em/dataset/models/pdb2p8x.ent,2
