id,map_path,contourLevel,tagged_path,subunits,matched_subunits,voxels,voxels_matched,voxels_discarted,voxels_reassigned,voxels_assigned
31019,/data/ggutierrez/models/31019_resized.mrc,0.0072,/data/ggutierrez/dataset/gt/31019_resized_gt.mrc,12,12,707670,700153,7517,370537,105184
31019,/data/ggutierrez/models/31019_resized.mrc,0.0072,/data/ggutierrez/dataset/gt/31019_resized_gt.mrc,12,12,707670,700153,7517,370537,4709
31721,/data/ggutierrez/models/31721_resized.mrc,0.217,/data/ggutierrez/dataset/gt/31721_resized_gt.mrc,6,6,311824,311776,48,50482,104016
31721,/data/ggutierrez/models/31721_resized.mrc,0.217,/data/ggutierrez/dataset/gt/31721_resized_gt.mrc,6,6,311824,311776,48,50482,105296
31721,/data/ggutierrez/models/31721_resized.mrc,0.217,/data/ggutierrez/dataset/gt/31721_resized_gt.mrc,6,6,311824,311776,48,50482,37190
31721,/data/ggutierrez/models/31721_resized.mrc,0.217,/data/ggutierrez/dataset/gt/31721_resized_gt.mrc,6,6,311824,311776,48,50482,14060
31721,/data/ggutierrez/models/31721_resized.mrc,0.217,/data/ggutierrez/dataset/gt/31721_resized_gt.mrc,6,6,311824,311776,48,50482,35331
31721,/data/ggutierrez/models/31721_resized.mrc,0.217,/data/ggutierrez/dataset/gt/31721_resized_gt.mrc,6,6,311824,311776,48,50482,15883
32114,/data/ggutierrez/models/32114_resized.mrc,0.018,/data/ggutierrez/dataset/gt/32114_resized_gt.mrc,14,14,286108,286108,0,55298,21465
32114,/data/ggutierrez/models/32114_resized.mrc,0.018,/data/ggutierrez/dataset/gt/32114_resized_gt.mrc,14,14,286108,286108,0,55298,21465
32114,/data/ggutierrez/models/32114_resized.mrc,0.018,/data/ggutierrez/dataset/gt/32114_resized_gt.mrc,14,14,286108,286108,0,55298,17549
32114,/data/ggutierrez/models/32114_resized.mrc,0.018,/data/ggutierrez/dataset/gt/32114_resized_gt.mrc,14,14,286108,286108,0,55298,16460
32114,/data/ggutierrez/models/32114_resized.mrc,0.018,/data/ggutierrez/dataset/gt/32114_resized_gt.mrc,14,14,286108,286108,0,55298,18680
32114,/data/ggutierrez/models/32114_resized.mrc,0.018,/data/ggutierrez/dataset/gt/32114_resized_gt.mrc,14,14,286108,286108,0,55298,18916
32114,/data/ggutierrez/models/32114_resized.mrc,0.018,/data/ggutierrez/dataset/gt/32114_resized_gt.mrc,14,14,286108,286108,0,55298,23559
32114,/data/ggutierrez/models/32114_resized.mrc,0.018,/data/ggutierrez/dataset/gt/32114_resized_gt.mrc,14,14,286108,286108,0,55298,24001
32114,/data/ggutierrez/models/32114_resized.mrc,0.018,/data/ggutierrez/dataset/gt/32114_resized_gt.mrc,14,14,286108,286108,0,55298,20734
32114,/data/ggutierrez/models/32114_resized.mrc,0.018,/data/ggutierrez/dataset/gt/32114_resized_gt.mrc,14,14,286108,286108,0,55298,17776
32114,/data/ggutierrez/models/32114_resized.mrc,0.018,/data/ggutierrez/dataset/gt/32114_resized_gt.mrc,14,14,286108,286108,0,55298,16547
32114,/data/ggutierrez/models/32114_resized.mrc,0.018,/data/ggutierrez/dataset/gt/32114_resized_gt.mrc,14,14,286108,286108,0,55298,20941
32114,/data/ggutierrez/models/32114_resized.mrc,0.018,/data/ggutierrez/dataset/gt/32114_resized_gt.mrc,14,14,286108,286108,0,55298,23369
32114,/data/ggutierrez/models/32114_resized.mrc,0.018,/data/ggutierrez/dataset/gt/32114_resized_gt.mrc,14,14,286108,286108,0,55298,24646
33506,/data/ggutierrez/models/33506_resized.mrc,0.13,/data/ggutierrez/dataset/gt/33506_resized_gt.mrc,3,3,152161,135124,17037,57131,33173
33506,/data/ggutierrez/models/33506_resized.mrc,0.13,/data/ggutierrez/dataset/gt/33506_resized_gt.mrc,3,3,152161,135124,17037,57131,55023
33506,/data/ggutierrez/models/33506_resized.mrc,0.13,/data/ggutierrez/dataset/gt/33506_resized_gt.mrc,3,3,152161,135124,17037,57131,46928
33602,/data/ggutierrez/models/33602_resized.mrc,0.006,/data/ggutierrez/dataset/gt/33602_resized_gt.mrc,6,6,269157,264016,5141,52685,83598
33602,/data/ggutierrez/models/33602_resized.mrc,0.006,/data/ggutierrez/dataset/gt/33602_resized_gt.mrc,6,6,269157,264016,5141,52685,37150
33602,/data/ggutierrez/models/33602_resized.mrc,0.006,/data/ggutierrez/dataset/gt/33602_resized_gt.mrc,6,6,269157,264016,5141,52685,10920
33602,/data/ggutierrez/models/33602_resized.mrc,0.006,/data/ggutierrez/dataset/gt/33602_resized_gt.mrc,6,6,269157,264016,5141,52685,85057
33602,/data/ggutierrez/models/33602_resized.mrc,0.006,/data/ggutierrez/dataset/gt/33602_resized_gt.mrc,6,6,269157,264016,5141,52685,36731
33602,/data/ggutierrez/models/33602_resized.mrc,0.006,/data/ggutierrez/dataset/gt/33602_resized_gt.mrc,6,6,269157,264016,5141,52685,10560
33626,/data/ggutierrez/models/33626_resized.mrc,0.07,/data/ggutierrez/dataset/gt/33626_resized_gt.mrc,10,10,292512,292512,0,102256,22990
33626,/data/ggutierrez/models/33626_resized.mrc,0.07,/data/ggutierrez/dataset/gt/33626_resized_gt.mrc,10,10,292512,292512,0,102256,44890
33626,/data/ggutierrez/models/33626_resized.mrc,0.07,/data/ggutierrez/dataset/gt/33626_resized_gt.mrc,10,10,292512,292512,0,102256,14363
33626,/data/ggutierrez/models/33626_resized.mrc,0.07,/data/ggutierrez/dataset/gt/33626_resized_gt.mrc,10,10,292512,292512,0,102256,8869
33626,/data/ggutierrez/models/33626_resized.mrc,0.07,/data/ggutierrez/dataset/gt/33626_resized_gt.mrc,10,10,292512,292512,0,102256,56335
33626,/data/ggutierrez/models/33626_resized.mrc,0.07,/data/ggutierrez/dataset/gt/33626_resized_gt.mrc,10,10,292512,292512,0,102256,44036
33626,/data/ggutierrez/models/33626_resized.mrc,0.07,/data/ggutierrez/dataset/gt/33626_resized_gt.mrc,10,10,292512,292512,0,102256,20035
33626,/data/ggutierrez/models/33626_resized.mrc,0.07,/data/ggutierrez/dataset/gt/33626_resized_gt.mrc,10,10,292512,292512,0,102256,16276
33626,/data/ggutierrez/models/33626_resized.mrc,0.07,/data/ggutierrez/dataset/gt/33626_resized_gt.mrc,10,10,292512,292512,0,102256,10030
33626,/data/ggutierrez/models/33626_resized.mrc,0.07,/data/ggutierrez/dataset/gt/33626_resized_gt.mrc,10,10,292512,292512,0,102256,54688
33631,/data/ggutierrez/models/33631_resized.mrc,0.09,/data/ggutierrez/dataset/gt/33631_resized_gt.mrc,14,14,211682,211682,0,74648,7228
33631,/data/ggutierrez/models/33631_resized.mrc,0.09,/data/ggutierrez/dataset/gt/33631_resized_gt.mrc,14,14,211682,211682,0,74648,38751
33631,/data/ggutierrez/models/33631_resized.mrc,0.09,/data/ggutierrez/dataset/gt/33631_resized_gt.mrc,14,14,211682,211682,0,74648,2755
33631,/data/ggutierrez/models/33631_resized.mrc,0.09,/data/ggutierrez/dataset/gt/33631_resized_gt.mrc,14,14,211682,211682,0,74648,35818
33631,/data/ggutierrez/models/33631_resized.mrc,0.09,/data/ggutierrez/dataset/gt/33631_resized_gt.mrc,14,14,211682,211682,0,74648,1142
33631,/data/ggutierrez/models/33631_resized.mrc,0.09,/data/ggutierrez/dataset/gt/33631_resized_gt.mrc,14,14,211682,211682,0,74648,36930
33631,/data/ggutierrez/models/33631_resized.mrc,0.09,/data/ggutierrez/dataset/gt/33631_resized_gt.mrc,14,14,211682,211682,0,74648,7978
33631,/data/ggutierrez/models/33631_resized.mrc,0.09,/data/ggutierrez/dataset/gt/33631_resized_gt.mrc,14,14,211682,211682,0,74648,7833
33631,/data/ggutierrez/models/33631_resized.mrc,0.09,/data/ggutierrez/dataset/gt/33631_resized_gt.mrc,14,14,211682,211682,0,74648,7716
33631,/data/ggutierrez/models/33631_resized.mrc,0.09,/data/ggutierrez/dataset/gt/33631_resized_gt.mrc,14,14,211682,211682,0,74648,34188
33631,/data/ggutierrez/models/33631_resized.mrc,0.09,/data/ggutierrez/dataset/gt/33631_resized_gt.mrc,14,14,211682,211682,0,74648,8169
33631,/data/ggutierrez/models/33631_resized.mrc,0.09,/data/ggutierrez/dataset/gt/33631_resized_gt.mrc,14,14,211682,211682,0,74648,7684
33631,/data/ggutierrez/models/33631_resized.mrc,0.09,/data/ggutierrez/dataset/gt/33631_resized_gt.mrc,14,14,211682,211682,0,74648,7676
33631,/data/ggutierrez/models/33631_resized.mrc,0.09,/data/ggutierrez/dataset/gt/33631_resized_gt.mrc,14,14,211682,211682,0,74648,7814
33942,/data/ggutierrez/models/33942_resized.mrc,0.25,/data/ggutierrez/dataset/gt/33942_resized_gt.mrc,3,3,658912,651921,6991,190969,216019
33942,/data/ggutierrez/models/33942_resized.mrc,0.25,/data/ggutierrez/dataset/gt/33942_resized_gt.mrc,3,3,658912,651921,6991,190969,201660
33942,/data/ggutierrez/models/33942_resized.mrc,0.25,/data/ggutierrez/dataset/gt/33942_resized_gt.mrc,3,3,658912,651921,6991,190969,234242
33943,/data/ggutierrez/models/33943_resized.mrc,0.25,/data/ggutierrez/dataset/gt/33943_resized_gt.mrc,3,3,709595,703468,6127,235763,231523
33943,/data/ggutierrez/models/33943_resized.mrc,0.25,/data/ggutierrez/dataset/gt/33943_resized_gt.mrc,3,3,709595,703468,6127,235763,223265
33943,/data/ggutierrez/models/33943_resized.mrc,0.25,/data/ggutierrez/dataset/gt/33943_resized_gt.mrc,3,3,709595,703468,6127,235763,248680
33944,/data/ggutierrez/models/33944_resized.mrc,0.25,/data/ggutierrez/dataset/gt/33944_resized_gt.mrc,3,3,713103,699387,13716,207933,254322
33944,/data/ggutierrez/models/33944_resized.mrc,0.25,/data/ggutierrez/dataset/gt/33944_resized_gt.mrc,3,3,713103,699387,13716,207933,227357
33944,/data/ggutierrez/models/33944_resized.mrc,0.25,/data/ggutierrez/dataset/gt/33944_resized_gt.mrc,3,3,713103,699387,13716,207933,217708
33947,/data/ggutierrez/models/33947_resized.mrc,0.25,/data/ggutierrez/dataset/gt/33947_resized_gt.mrc,3,3,698514,687394,11120,305844,236456
33947,/data/ggutierrez/models/33947_resized.mrc,0.25,/data/ggutierrez/dataset/gt/33947_resized_gt.mrc,3,3,698514,687394,11120,305844,220343
33947,/data/ggutierrez/models/33947_resized.mrc,0.25,/data/ggutierrez/dataset/gt/33947_resized_gt.mrc,3,3,698514,687394,11120,305844,230595
34427,/data/ggutierrez/models/34427_resized.mrc,0.17,/data/ggutierrez/dataset/gt/34427_resized_gt.mrc,4,4,547385,545376,2009,358315,201364
34427,/data/ggutierrez/models/34427_resized.mrc,0.17,/data/ggutierrez/dataset/gt/34427_resized_gt.mrc,4,4,547385,545376,2009,358315,54896
34427,/data/ggutierrez/models/34427_resized.mrc,0.17,/data/ggutierrez/dataset/gt/34427_resized_gt.mrc,4,4,547385,545376,2009,358315,239914
34427,/data/ggutierrez/models/34427_resized.mrc,0.17,/data/ggutierrez/dataset/gt/34427_resized_gt.mrc,4,4,547385,545376,2009,358315,49202
36014,/data/ggutierrez/models/36014_resized.mrc,0.07,/data/ggutierrez/dataset/gt/36014_resized_gt.mrc,14,14,283637,283491,146,103725,13307
36014,/data/ggutierrez/models/36014_resized.mrc,0.07,/data/ggutierrez/dataset/gt/36014_resized_gt.mrc,14,14,283637,283491,146,103725,50155
36014,/data/ggutierrez/models/36014_resized.mrc,0.07,/data/ggutierrez/dataset/gt/36014_resized_gt.mrc,14,14,283637,283491,146,103725,898
36014,/data/ggutierrez/models/36014_resized.mrc,0.07,/data/ggutierrez/dataset/gt/36014_resized_gt.mrc,14,14,283637,283491,146,103725,47956
36014,/data/ggutierrez/models/36014_resized.mrc,0.07,/data/ggutierrez/dataset/gt/36014_resized_gt.mrc,14,14,283637,283491,146,103725,11707
36014,/data/ggutierrez/models/36014_resized.mrc,0.07,/data/ggutierrez/dataset/gt/36014_resized_gt.mrc,14,14,283637,283491,146,103725,50853
36014,/data/ggutierrez/models/36014_resized.mrc,0.07,/data/ggutierrez/dataset/gt/36014_resized_gt.mrc,14,14,283637,283491,146,103725,12777
36014,/data/ggutierrez/models/36014_resized.mrc,0.07,/data/ggutierrez/dataset/gt/36014_resized_gt.mrc,14,14,283637,283491,146,103725,10530
36014,/data/ggutierrez/models/36014_resized.mrc,0.07,/data/ggutierrez/dataset/gt/36014_resized_gt.mrc,14,14,283637,283491,146,103725,9454
36014,/data/ggutierrez/models/36014_resized.mrc,0.07,/data/ggutierrez/dataset/gt/36014_resized_gt.mrc,14,14,283637,283491,146,103725,36105
36014,/data/ggutierrez/models/36014_resized.mrc,0.07,/data/ggutierrez/dataset/gt/36014_resized_gt.mrc,14,14,283637,283491,146,103725,9702
36014,/data/ggutierrez/models/36014_resized.mrc,0.07,/data/ggutierrez/dataset/gt/36014_resized_gt.mrc,14,14,283637,283491,146,103725,9015
36014,/data/ggutierrez/models/36014_resized.mrc,0.07,/data/ggutierrez/dataset/gt/36014_resized_gt.mrc,14,14,283637,283491,146,103725,9650
36014,/data/ggutierrez/models/36014_resized.mrc,0.07,/data/ggutierrez/dataset/gt/36014_resized_gt.mrc,14,14,283637,283491,146,103725,11382
3696,/data/ggutierrez/models/3696_resized.mrc,0.002,/data/ggutierrez/dataset/gt/3696_resized_gt.mrc,14,14,1051859,1049560,2299,582351,67562
3696,/data/ggutierrez/models/3696_resized.mrc,0.002,/data/ggutierrez/dataset/gt/3696_resized_gt.mrc,14,14,1051859,1049560,2299,582351,71447
3696,/data/ggutierrez/models/3696_resized.mrc,0.002,/data/ggutierrez/dataset/gt/3696_resized_gt.mrc,14,14,1051859,1049560,2299,582351,66167
3696,/data/ggutierrez/models/3696_resized.mrc,0.002,/data/ggutierrez/dataset/gt/3696_resized_gt.mrc,14,14,1051859,1049560,2299,582351,24421
3696,/data/ggutierrez/models/3696_resized.mrc,0.002,/data/ggutierrez/dataset/gt/3696_resized_gt.mrc,14,14,1051859,1049560,2299,582351,65601
3696,/data/ggutierrez/models/3696_resized.mrc,0.002,/data/ggutierrez/dataset/gt/3696_resized_gt.mrc,14,14,1051859,1049560,2299,582351,15294
3696,/data/ggutierrez/models/3696_resized.mrc,0.002,/data/ggutierrez/dataset/gt/3696_resized_gt.mrc,14,14,1051859,1049560,2299,582351,45847
3696,/data/ggutierrez/models/3696_resized.mrc,0.002,/data/ggutierrez/dataset/gt/3696_resized_gt.mrc,14,14,1051859,1049560,2299,582351,277049
3696,/data/ggutierrez/models/3696_resized.mrc,0.002,/data/ggutierrez/dataset/gt/3696_resized_gt.mrc,14,14,1051859,1049560,2299,582351,218158
3696,/data/ggutierrez/models/3696_resized.mrc,0.002,/data/ggutierrez/dataset/gt/3696_resized_gt.mrc,14,14,1051859,1049560,2299,582351,14127
3696,/data/ggutierrez/models/3696_resized.mrc,0.002,/data/ggutierrez/dataset/gt/3696_resized_gt.mrc,14,14,1051859,1049560,2299,582351,55716
3696,/data/ggutierrez/models/3696_resized.mrc,0.002,/data/ggutierrez/dataset/gt/3696_resized_gt.mrc,14,14,1051859,1049560,2299,582351,41566
3696,/data/ggutierrez/models/3696_resized.mrc,0.002,/data/ggutierrez/dataset/gt/3696_resized_gt.mrc,14,14,1051859,1049560,2299,582351,36970
3696,/data/ggutierrez/models/3696_resized.mrc,0.002,/data/ggutierrez/dataset/gt/3696_resized_gt.mrc,14,14,1051859,1049560,2299,582351,49635
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,34485
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,25722
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,36303
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,25688
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,35672
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,26279
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,35060
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,26727
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,34514
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,26953
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,34434
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,27054
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,27260
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,34995
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,26755
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,35638
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,26163
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,36094
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,25760
3885,/data/ggutierrez/models/3885_resized.mrc,0.045,/data/ggutierrez/dataset/gt/3885_resized_gt.mrc,20,20,619254,617916,1338,165339,36360
3954,/data/ggutierrez/models/3954_resized.mrc,0.0155,/data/ggutierrez/dataset/gt/3954_resized_gt.mrc,19,19,1131026,1114525,16501,671933,94685
3954,/data/ggutierrez/models/3954_resized.mrc,0.0155,/data/ggutierrez/dataset/gt/3954_resized_gt.mrc,19,19,1131026,1114525,16501,671933,19535
3954,/data/ggutierrez/models/3954_resized.mrc,0.0155,/data/ggutierrez/dataset/gt/3954_resized_gt.mrc,19,19,1131026,1114525,16501,671933,25868
3954,/data/ggutierrez/models/3954_resized.mrc,0.0155,/data/ggutierrez/dataset/gt/3954_resized_gt.mrc,19,19,1131026,1114525,16501,671933,22264
3954,/data/ggutierrez/models/3954_resized.mrc,0.0155,/data/ggutierrez/dataset/gt/3954_resized_gt.mrc,19,19,1131026,1114525,16501,671933,25117
3954,/data/ggutierrez/models/3954_resized.mrc,0.0155,/data/ggutierrez/dataset/gt/3954_resized_gt.mrc,19,19,1131026,1114525,16501,671933,14037
3954,/data/ggutierrez/models/3954_resized.mrc,0.0155,/data/ggutierrez/dataset/gt/3954_resized_gt.mrc,19,19,1131026,1114525,16501,671933,13602
3954,/data/ggutierrez/models/3954_resized.mrc,0.0155,/data/ggutierrez/dataset/gt/3954_resized_gt.mrc,19,19,1131026,1114525,16501,671933,13182
3954,/data/ggutierrez/models/3954_resized.mrc,0.0155,/data/ggutierrez/dataset/gt/3954_resized_gt.mrc,19,19,1131026,1114525,16501,671933,13158
3954,/data/ggutierrez/models/3954_resized.mrc,0.0155,/data/ggutierrez/dataset/gt/3954_resized_gt.mrc,19,19,1131026,1114525,16501,671933,122062
3954,/data/ggutierrez/models/3954_resized.mrc,0.0155,/data/ggutierrez/dataset/gt/3954_resized_gt.mrc,19,19,1131026,1114525,16501,671933,118746
3954,/data/ggutierrez/models/3954_resized.mrc,0.0155,/data/ggutierrez/dataset/gt/3954_resized_gt.mrc,19,19,1131026,1114525,16501,671933,104554
3954,/data/ggutierrez/models/3954_resized.mrc,0.0155,/data/ggutierrez/dataset/gt/3954_resized_gt.mrc,19,19,1131026,1114525,16501,671933,86165
3954,/data/ggutierrez/models/3954_resized.mrc,0.0155,/data/ggutierrez/dataset/gt/3954_resized_gt.mrc,19,19,1131026,1114525,16501,671933,71220
3954,/data/ggutierrez/models/3954_resized.mrc,0.0155,/data/ggutierrez/dataset/gt/3954_resized_gt.mrc,19,19,1131026,1114525,16501,671933,61330
3954,/data/ggutierrez/models/3954_resized.mrc,0.0155,/data/ggutierrez/dataset/gt/3954_resized_gt.mrc,19,19,1131026,1114525,16501,671933,73799
3954,/data/ggutierrez/models/3954_resized.mrc,0.0155,/data/ggutierrez/dataset/gt/3954_resized_gt.mrc,19,19,1131026,1114525,16501,671933,127809
3954,/data/ggutierrez/models/3954_resized.mrc,0.0155,/data/ggutierrez/dataset/gt/3954_resized_gt.mrc,19,19,1131026,1114525,16501,671933,86047
3954,/data/ggutierrez/models/3954_resized.mrc,0.0155,/data/ggutierrez/dataset/gt/3954_resized_gt.mrc,19,19,1131026,1114525,16501,671933,21345
4343,/data/ggutierrez/models/4343_resized.mrc,0.014,/data/ggutierrez/dataset/gt/4343_resized_gt.mrc,6,6,655011,653908,1103,204221,168404
4343,/data/ggutierrez/models/4343_resized.mrc,0.014,/data/ggutierrez/dataset/gt/4343_resized_gt.mrc,6,6,655011,653908,1103,204221,167277
4343,/data/ggutierrez/models/4343_resized.mrc,0.014,/data/ggutierrez/dataset/gt/4343_resized_gt.mrc,6,6,655011,653908,1103,204221,99567
4343,/data/ggutierrez/models/4343_resized.mrc,0.014,/data/ggutierrez/dataset/gt/4343_resized_gt.mrc,6,6,655011,653908,1103,204221,101126
4343,/data/ggutierrez/models/4343_resized.mrc,0.014,/data/ggutierrez/dataset/gt/4343_resized_gt.mrc,6,6,655011,653908,1103,204221,58955
4343,/data/ggutierrez/models/4343_resized.mrc,0.014,/data/ggutierrez/dataset/gt/4343_resized_gt.mrc,6,6,655011,653908,1103,204221,58579
4400,/data/ggutierrez/models/4400_resized.mrc,0.018,/data/ggutierrez/dataset/gt/4400_resized_gt.mrc,5,5,145925,145925,0,5497,33791
4400,/data/ggutierrez/models/4400_resized.mrc,0.018,/data/ggutierrez/dataset/gt/4400_resized_gt.mrc,5,5,145925,145925,0,5497,38036
4400,/data/ggutierrez/models/4400_resized.mrc,0.018,/data/ggutierrez/dataset/gt/4400_resized_gt.mrc,5,5,145925,145925,0,5497,38810
4400,/data/ggutierrez/models/4400_resized.mrc,0.018,/data/ggutierrez/dataset/gt/4400_resized_gt.mrc,5,5,145925,145925,0,5497,33938
4400,/data/ggutierrez/models/4400_resized.mrc,0.018,/data/ggutierrez/dataset/gt/4400_resized_gt.mrc,5,5,145925,145925,0,5497,1350
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,27676
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,35153
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,10081
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,33551
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,38356
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,13812
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,34562
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,38026
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,12883
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,26300
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,38631
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,24882
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,12191
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,30665
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,34059
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,10941
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,10946
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,29504
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,37172
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,23995
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,24195
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,27376
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,30423
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,28902
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,21837
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,22726
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,23974
4670,/data/ggutierrez/models/4670_resized.mrc,0.025,/data/ggutierrez/dataset/gt/4670_resized_gt.mrc,54,54,1389666,1389666,0,18743,24312
